,frag_smiles
604,CC(C)(C)c1cc(N)c(C#N)s1
605,CCC(SC)c1ccnc(Cl)c1
606,[CH][NH2+]CC(C)(O)C(C)C
607,Cc1cc(C(C)[NH3+])ccc1F
608,Nc1nc(Cl)nc(C(F)(F)F)n1
609,CC(C)Nc1cc(Cl)ccc1[N+](=O)[O-]
610,CC1=C(S(N)(=O)=O)C(C)ON1
611,CCN1C(=O)NC(N)C1N
612,[CH]N1C(=O)SC(=CC)C1=O
613,CNC(OC)c1cccnc1
614,CC[NH2+]C1CC(C)[NH+]CC1C
615,O=[N+]([O-])c1cc(C(F)(F)F)ccc1S
616,CCC1(C(C)C)C(=N)NC(=O)N1C(C)C
617,[CH]C(=O)NC1=CC(=C)[CH]C=C1
618,[CH]Nc1sccc1[N+]
619,[CH]SCC(=O)NN(C)C
620,Fc1ccc2c(Cl)ncnc2c1
621,Cc1ccc([N-]S)cc1C
622,[CH]CC(=O)c1ccccc1F
623,NC1CCCCC1C(=O)O
624,CCc1cc(C(=O)O)sc1C
625,CC1(C)CC[NH+]1CC(O)CO
626,C=CC(=O)c1cccc(C)c1
627,CCc1cc(N)n[nH]1
628,Cc1c(S)n[nH]c1N
629,CN(C)c1cccc(F)c1[N+](=O)[O-]
630,Cc1ccc(C(N)=O)nc1C
631,CC(C)C1CC(C)C(=C)CC1([CH])F
632,CC1(C)C(=O)CCc2sc(N)nc21
633,Cc1cc(F)c(C(C)(C)[NH+])cc1F
634,[CH]Cn1ccc(C)c1C
635,O=[N+]([O-])c1ccc(Cl)c(OS)c1
636,[CH]CN(C)C1(C[NH3+])CCCCC1
637,CCc1csc(N)n1
638,CN1CC2([N+])C=CCC([N+](=O)[O-])(C1)C2
639,Nc1cc(Br)ccc1C(F)(F)F
640,Cc1ccc(N)c(C(C)(N)S)c1
641,Cc1coc(Br)c1
642,[CH]CC(=O)N(CCO)C(CC)CS
643,Cc1nc2ccccc2n1N
644,CC1CC(=O)N=C(N)N1
645,CCOCCS(C)(=O)=O
646,C=C(C)C(C(=C)C)c1cc(C)cc(O)c1
647,CC(C)Oc1cccc(F)c1C#N
648,COc1ccc(N)cc1C(C)=O
649,NCc1ccc(S)cc1
650,[CH]N(C)C(=O)NCCN
651,OCCn1cccn1
652,Cc1nc(N)oc1C
653,CCn1nc(C)cc1C[NH+](C)C
654,CC([NH2+])C1CCOC1C
655,CC(C)(O)C(C)(O)O
656,CC(C)(C[NH2+])c1ccccc1Cl
657,CC([NH2+])c1cccc([N+](=O)[O-])c1
658,C=C1NC(C)(C)Cc2cc(O)ccc21
659,CC(C)C1CCC2C(C)[CH]CC(=O)C12C
660,NN=C1C(=O)Nc2ccc(F)cc21
661,CC(=O)NC(C)C(N)=O
662,CC(C)C(C[NH+])c1ccccc1
663,[NH+]c1ccc(F)cc1C(N)=O
664,C[NH2+]C(C)C(C)S
665,CN1CC[NH2+]C(C)(C)C1
666,NC=C1C(=O)NN=C1C(F)(F)F
667,CC(C)(O)C(Br)C[CH]
668,CC(N)C(=O)NC1C(C)(C)SC1(C)C
669,CCN1CCN(S)CC1=O
670,[CH]CN(C[CH])c1cccc[nH+]1
671,C[NH2+]Cc1ccsc1C(C)F
672,COc1cc(Br)cc(C)c1O
673,CCCc1ccc(Cl)s1
674,CN1c2ncccc2C(=O)NC1(C)C
675,CN(C)C(C[NH+])CNC(=[NH+])N
676,CC=C(C#N)C(N)=O
677,CCN(C)CC(=O)N(C)C
678,NCC1CC([O-])C1
679,CC(C)C(C)(NS(=O)(=O)N(C)C)C(=O)[O-]
680,[CH]C([CH])Nc1cccc(C)c1
681,CC(=O)N1CCNC1=O
682,[CH]C(C)NC=C(C(N)=O)C(N)=O
683,[CH]N(C)C(NC(=O)C[NH+])C(=C)C
684,CNc1ccc(O)nc1Br
685,[CH]C(C)CC(F)(F)F
686,[CH]C1(C)CCC[NH+]1C(C)C
687,[CH]n1nc(C)cc1N=C
688,[CH]C[NH+]1CCCC1
689,CC(O)C[NH+]1CC=CCC1
690,CNC(=O)C(C#N)=C([O-])C(C)C
691,[CH]CN(C(C)=O)c1cc(Cl)ccc1OC
692,CNC(C)C1CC[NH+]CC1
693,C[NH+](C)CC(F)(F)F
694,C=[N+]([O-])C1SC(=S)N(C)C1(C)C
695,CC1=NN=C(C(=C(C)N)C(C)N)C1
696,CC(N)C(C)N1CCOCC1
697,CC1(O)C(=O)Nc2ccccc21
698,CC1([NH2+])CCCC(N)C1
699,Cc1ccc2[nH]c(C)c(C)c2c1
700,C=NC(=NC)C(C)N(CC)CC
701,[CH]C(C)(C)N(CCOC)C(N)=O
702,Cc1ccc(C(N)=O)c(O)c1
703,[NH+]=C(N)Nc1ccccc1
704,[CH]C(=O)N1CC(C)(C)c2ccccc21
705,CCC(CC)N(C)C(=O)C(C)O
706,Cc1nc(CN)c(Cl)[nH]1
707,COc1cc(Cl)ccn1
708,CCC(CC)N(CCC)CC(C)[NH+]
709,CCN(C(C)=O)C12CC3CC(CC(C3)C1)C2
710,CC1=C(C)CO[CH]C1
711,Cc1ccc(C)[n+](CC(N)=O)c1
712,COc1cc(O)ccc1C=[NH+]
713,[CH]CCCC(C)[NH+](C)C
714,[CH]C(C)=C(N=C)C(=O)OC
715,CC(C)C(C)NC(=S)NN
716,CNC(C([CH])C)C(C)O
717,CS(=O)(=O)N1CCCC(C[NH2+])C1
718,[CH]NC(=O)c1cc(Br)ccc1F
719,Cc1cc(C)n(C(=O)C(C)O)n1
720,NNC(=O)c1occc1CO
721,C=C(C)c1n[nH]c(N)c1C#N
722,CCN(C)C1CCC([NH2+])C1
723,CN(C)c1[nH+]cccc1CNS
724,CC(=O)CCC(C(C)=O)C(C)=O
725,CNC(O)C(Br)(Br)Br
726,O=c1[nH]cnc2c1CCCN2
727,[CH]C[NH+](C[CH])CCC[NH2+]
728,CC1NC(C)(O)C(O)C(O)C1O
729,CC1CCC(N)[CH][NH2+]1
730,CNC1(C(F)(F)F)N=C(C)N(C)C1=O
731,NC(=O)c1cncc(Br)c1
732,CN(C)c1ncccc1F
733,CCc1cccc(C(F)(F)F)c1
734,[CH]C1(C)C=CC2C(CC[CH]C2(C)C)C1CC
735,CCC(CC)(CO)[NH2+]CC(C)O
736,CCc1ccnc(N(C)C)n1
737,[CH]c1nc(C)c2c(n1)N(CC)C(=O)CC2
738,COc1cc(C)cc(Br)c1[O-]
739,CCC(=O)NC(C(=O)[O-])C(C)C
740,Nc1ncc(Cl)c(Cl)c1Cl
741,Cc1cc([O-])c(Cl)cc1C
742,[CH]OCC(=O)N(C)CC
743,Cn1cc(N)c(=O)n(CC(N)=O)c1=O
744,COC(CN)CN(C(N)=O)C(C)(C)C
745,S=C1N=CC2=CC=CCN12
746,NC(=O)CSS
747,CCC(CC)c1nc(C)no1
748,CN(C)c1cc(C)on1
749,CC(C)SCCNS
750,O=C([O-])C1CCNCC1
751,Cc1ccc(F)c(OC(C)C)c1
752,CNC(=O)C1=NNCCC1
753,CCCCC(CC)(CN)[NH+](C)C
754,[CH]CN(C)C1(C[NH3+])CCOC(C)(C)C1
755,COc1ccc(C)c(CN)c1
756,Cc1nccnc1C(N)=O
757,C[NH+](C)CCNC(=O)O
758,c1ccc(C2CCC2)cc1
759,CCCc1c(CC)ncc(C)c1C(C)C
760,CC(C)Cc1ccccc1
761,CC(Cl)S(=O)(=O)c1ccccc1
762,[CH]C([CH])C(=O)NC(CC)C(N)=O
763,Cc1ccccc1C=O
764,[CH]CNc1ccncn1
765,CC=Cc1cncc(C)c1
766,CCc1ccc(C)o1
767,CNNC(C)=CC(N)=O
768,[CH][NH+]=C(NC)c1cccc(O)c1
769,CC1(C)CCC(O)(C[NH2+])CC1
770,CNCc1ccccc1N(C)C
771,CC(O)c1ncc(C(=O)O)s1
772,CN(C)C1C[CH]CCC1[NH3+]
773,CC(C)[NH+]1CCCCC1C(=O)[O-]
774,[CH]CN(CC)C(=O)C1CC1
775,Cc1nnc(C(N)=O)o1
776,FC(F)(F)c1ccc(Cl)c([N-]S)c1
777,CC(C)Sc1cc(Cl)ccc1Cl
778,[CH]Sc1ncnc2ccc(F)cc12
779,CCN(CC)c1c(C#N)c(C)nn1C
780,CCc1ccnc(C(C)C)n1
781,OCCc1ccc(S)s1
782,C=CC(=C(C)C)N(C)C
783,[CH]N(C)CC(C)(C)CBr
784,[CH]C(=O)C1CCc2ccccc21
785,[CH]C(C)C([NH2+]C)c1c(C)cccc1C
786,C=C(C)C1CCOC2(CCC2)C1
787,NS(=O)(=O)c1cc(C(=O)O)[nH]n1
788,[CH]CN1C(=O)NC(C)C1=O
789,CCC1SC(NC)=C(C)C1C
790,CNC(C(N)=O)c1ccccc1
791,[CH]NS(=O)(=O)c1cc(Br)ccc1Cl
792,CCC(C)N(CC)C(C)=O
793,[NH3+]C1CCCc2c(O)cccc21
794,[CH][NH+]=c1ccc(F)cc1=[NH+]
795,Cc1[nH+]c2c(n1C)CCN(C)C2
796,[CH]Oc1ccc(C)cc1
797,[CH]C(C)C(O)C([CH])O
798,N#Cc1ccc(Cl)cc1
799,CC1(N)CCSc2ccccc21
800,Cc1ccc2cncn2c1
801,CN1CCN(C(=[NH+])S)CC1
802,C=NOC(=O)OCC
803,CCC(CC)C(CC)C(C)[NH2+]
804,[CH]N(C)C(=O)c1cc(O)ccc1C
805,Cc1nn2c(C(=O)O)ccnc2c1Cl
806,CCS(=O)c1ccccc1C(N)=O
807,[CH]OC(=O)C1CNC(=O)C1
808,CNC(=O)c1[nH]c(C)c(C)c1C(C)C
809,COC(CN(C)C)CN(C)C
810,CC1(NC(N)=S)CCS(=O)(=O)C1
811,CCC(C)(CC)C(=O)N(C(C)C)C(C)C
812,CCC(C)[NH+]1CCCCC1
813,[CH]CC(=O)NC(C)(C)C(N)=S
814,Cc1cnc(C[NH+])c(C)c1
815,[CH]c1ccccc1C(=O)O
816,C[NH+](C)Cc1ncccc1C(F)(F)F
817,COc1c(O)cc(O)cc1CC(C)O
818,CC(C)=C([O-])c1sc(N)cc1C
819,CC([NH2+]C(C)C(C)C)C(N)=O
820,CNC(c1cccc(F)c1F)C(C)(C)[NH+]
821,Cc1cscc1C([NH3+])C(C)C
822,[CH]CN(C)C(=O)C(C)OC
823,CN1CCC(C[NH3+])CC1
824,CC(C)(O)C1CCc2ccc[nH+]c21
825,CCC(=O)NC(CC)C[NH+]
826,CCC1C(C)CCN1C(=O)CS
827,CC1[NH+]=c2cccnc2=[NH+]1
828,C=C(S)SCCCC
829,CC(C)C1C(C#N)=C(N)OC(=N)C1C(N)=O
830,Cn1cnc2c(N)ncnc21
831,[CH]C(N)C([NH+]=C)c1ccccc1
832,Cc1cnc(=S)[nH]n1
833,CCC(C(C)[NH3+])[NH+]1CCC1C
834,CNCc1ccccc1C(C)C
835,[CH]N(C)C(=O)CCl
836,CC1=C(CN)CN=N1
837,[CH]N(C)Cc1nc(C)cs1
838,CCn1ccnc1SC
839,[CH]c1ncc(C)s1
840,Cc1cc(=O)[nH]c(=O)[nH]1
841,CN(S)c1cccc(C#N)c1
842,[CH]C1C=C2CCCN(C)C2C(C)C1
843,NS(=O)(=O)c1ccc(Br)cc1
844,Cc1noc(C)c1C[NH2+]
845,C=C(S)SCC
846,[CH]C(=S)Nc1ccccc1OC
847,[CH]S(=O)CCC(OC)OC
848,[NH+]C1(N)CCCCC1
849,CCc1ccncn1
850,Oc1ccccc1C(O)O
851,CC12CCC(CC1Br)C2
852,Cn1c([S-])nc2ccccc21
853,O=c1[nH]c2c(c(=O)[nH]1)C[NH2+]C2
854,[CH]Cc1cccn1C
855,CC(C)N(C(N)=O)C(=O)CN(C)C
856,[CH]C(C)CN(CCC)CC(F)(F)F
857,CCCS(=O)(=O)C(C)CC
858,[CH]CC(CC)N(CC)CC
859,[CH][NH2+]C(C)C(C)CC
860,COCCNC(C)=[NH+]
861,CN1CCCC1C[CH]
862,[CH]N([CH])C(CO)c1ccccc1
863,CCC(=O)N(CC(C)C)CC(C)N
864,[CH]N(C)CCCC[NH+]
865,NCNc1ccccc1
866,CCc1ccccc1N(C)C
867,CCSC1=NC(=O)[CH]C(=O)N1
868,CC1CNCCN1C(N)=O
869,COC1CC[NH+]CC1
870,CN(C)C(=O)C1CC(N)CN1C
871,C=CCOC(=O)C(=C)C
872,CC(C)C(C[NH+](C)C)NS
873,[CH]C(=C)C(C(=C)C)c1cccc(Cl)c1
874,COCCCN(C)C
875,[CH]n1nc(CCC)oc1=O
876,CC(S)C1CCOc2ccc(Br)cc21
877,CC1CSC(S)=N1
878,N=C(S)N1CCCC(C(=O)O)C1
879,CC1=CC=CC2=CC=NC12
880,CC(S)C(O)c1ccccc1
881,CNC1(C(N)=O)CCCNC1
882,CCn1[nH+]c(C)c(NC)c1NC(C)(C)C
883,[CH]C1OC(=O)C23OC2CC([CH])(O)C13C
884,[CH]CC(CC)OC(CC)(C[NH3+])CO
885,[CH]Cc1cc(O)c(O)cc1[CH]
886,CC(C)c1nc(C(C)N)no1
887,CCn1cc(C)c(C)n1
888,SN1CCN2CCCCC2C1
889,[CH]C[NH2+]C(C)CC(N)=O
890,Cc1ccc(C)c(C(=O)N(C)C)c1
891,CC(C)(C)SCCO
892,CC(C)C(c1ccccc1)N(C)C
893,CNC(=O)C1COCCO1
894,[CH]CN(CC)c1cccc(F)c1
895,CC(C[NH3+])CSC(C)C
896,CCC(CC)OC(C)(C)CC
897,COC12CCC([NH3+])(CC1)CC2
898,CCC(C(=O)N(C)C)N(C)S
899,CC1CCCC(C)(C)C1
900,Cc1ccc(CN)[nH]1
901,CCCN(C(C)=O)C(CC)CC
902,CCC(c1nc(C)cc(N)n1)[NH+](C)C
903,[CH]C([CH])C(=O)C(O)O
904,COC(=O)c1csc(S)c1
905,CN(C)C(=O)c1csc(I)c1
906,COC(=O)CO
907,[CH][NH2+]C1CCCCC1C(=CC)CC
908,Cc1ccccc1C(=N)O
909,CNC(=O)c1ccncc1I
910,CC1C(C)C1C(=O)NC(C)(C)C
911,CCC(CC)N1C(N)=[NH+]CC1(CC)C(C)S
912,O=C1c2c(O)cccc2O[CH]C1O
913,CCOc1cccnn1
914,CCc1cc(C(C)N)ccc1O
915,CC1NCCc2cc(O)ccc21
916,CC(C)NC(C)C(C)C(=O)O
917,CN1c2ccccc2NC1S
918,[CH]C(C)Cc1cc(C)ccc1C
919,[CH]C(=O)N(C([CH])=O)C(C)CC
920,CCNc1cc(C)cnn1
921,CC(C)N(CCC#N)C(N)=O
922,[CH]CCN1CCOCC1C
923,CC(C)CCNC(N)=S
924,[CH][NH+](C)Cn1nc(C)ccc1=O
925,S[N-]c1ccccc1Cl
926,C=NOC(C)C(=O)N(C)C
927,Cc1nscc1[N-]
928,Cc1cn2nc(C)sc2n1
929,Cc1cc([O-])no1
930,CS(=O)(=O)Cc1cccc(Cl)c1
931,C=C(C)C1N=C(C)C(C(N)=O)N1
932,CCc1csc(C(C)(C)C)n1
933,CC(N)(O)c1ccc(F)cc1
934,CC(N)C(=O)NC
935,CC=C1SCC(=O)N1CC(N)=O
936,CCC(CN)c1cc(N)nc(C)n1
937,CC(=O)c1ccc(Br)c(C)c1
938,CN=CN(C)C
939,[CH]N1NC2(CCCCC2)NC1=O
940,CCCCC([NH2+]C)C(C)N
941,Cc1cc(F)c(F)cc1[N+](=O)[O-]
942,C=Cc1cccc[n+]1C
943,CCC(CN)C(C)=O
944,Cc1cn(C)c(=S)[nH]c1=O
945,CC1(O)CCSC1
946,C=CCN(CC(=O)O)C(=O)C(=C)C
947,SNC1C[CH]CCC1
948,C=Cc1ccccc1F
949,CCC(C(C)S)[NH+]1CCCC(C)C1
950,CCOc1cccc([O-])c1
951,NC(=O)NC1CCSCC1
952,CC(C)=CNNC(N)=O
953,O=C(CCl)N1CCCN(S)C1
954,[CH]N(C)S(=O)(=O)c1cccc(S)c1
955,[CH]C1N=NC(=NC(N)=O)S1
956,CC(=N)C(=O)CO
957,[CH]c1ncc(C[NH2+])s1
958,C[NH2+]C(C)C1CN(C)CCO1
959,[CH]CC1CCC([CH])CC1(C)C
960,CCCC(O)C(CC)OS
961,CC(=O)c1c(N)cc(C)oc1=O
962,CC(C)[NH2+]C(C)(C[NH+])C(=O)[O-]
963,[CH]Cc1sc(N(C)C)c(C)c1C
964,C[NH2+]CC1CCN(S)C1
965,CC(=O)[NH+]=C1C=CCC(N)=C1
966,Cc1ccccc1C(=O)S
967,CC(C)[NH2+]C(C)CC(=O)O
968,[CH]N([CH])S(=O)(=O)N(C)C
969,CNS(=O)(=O)c1cnn(C)c1
970,CN(C)Cc1occc1C[NH2+]
971,NNC(=O)C1CCCN(S)C1
972,[CH]C(C)=C(N=C)SCC
973,[CH][n+]1ccc(CC)cc1
974,CNc1ccc(S)cc1S
975,CC1CC[NH+]2CCCCC2C1
976,COc1ccc(C)cc1[N-]
977,CC1(N)C=C(S)CCC1
978,Cc1cccc2cc(Br)cc(C)c12
979,[CH]C(C)c1cc(C#N)ccc1N
980,CC1CC(O)(C(C)(F)F)CS1
981,CC(C)(C)C(NC(=O)CS)C(N)=O
982,CNC(=O)C1C=CC([NH3+])C1
983,CSc1nnc(C(C)=N)o1
984,CCN1C(C)COCC1C
985,CC=CCOCC
986,CCNC(NC(C)(C)C)=[NH+]C
987,NCc1ccco1
988,C[NH+]1CCCC1C(C)(C)C
989,CC1CC1C(=O)N(C)C(C)C
990,Cc1cc(F)cc(C(N)C(C)(C)[NH+])c1
991,C=NNC
992,[CH]C(=O)NNC(=O)C(C)(C)C
993,CC([NH3+])c1cccc2ccccc12
994,CCC(CN)c1cc(O)ccc1OC
995,[CH]N(C)c1cccc(F)c1C(N)=[NH2+]
996,CN1CC(C(=O)Cl)CC1=O
997,[CH]NCC1CN(C)CCO1
998,CNC(=O)CNC(C)C
999,CN(C)C1(CO)CCCC1
1000,CC(C)N1C[CH]Cc2ccccc21
1001,CCN(CC)[N+](=O)[O-]
1002,[CH]n1nc(C(N)=O)cc1N
1003,[CH]C1(C)C(=O)N=C(N)C1C#N
1004,CC(C)CNS(C)(=O)=O
1005,[CH]C=C1SC(=S)N(C(C)C)C1=O
1006,CCC1(C[NH+])CCCC1
1007,CCC(CCC(C)(C)O)C(C)C
1008,O=C1OCCC1O
1009,CN1CC23C=CC(O2)C(C(=O)[O-])C3C1=O
1010,CSc1c(C)cnc2c(N)c(N)nn12
1011,CN1CCC(C)(C(N)=O)C1
1012,C=C(N)CN1CC[NH+]CC1
1013,CC(O)c1cccc(O)c1
1014,Nc1ncc(C(=O)[O-])s1
1015,CCn1ccc(=O)n(C)c1=O
1016,CCSc1nc(C)cs1
1017,[CH][NH+]1CCC(NC)CC1
1018,CCC1CC(CI)CCC1C
1019,[CH]N1CC23C=CC(O2)C(C)C3C1=O
1020,[CH]c1nc2c(CC)nn(C)c2n1C
1021,CC(C)c1ccccc1NS
1022,Cc1n[nH]c(=S)[nH]c1=O
1023,Cc1c(Cl)cnc2nc(N)nn12
1024,CC(C)(O)c1cccs1
1025,CNC(C)(CN)COC
1026,CCC1CCC([NH+])CC1
1027,Cc1ccc(C(N)=O)c([N+](=O)[O-])c1
1028,NCCn1ncnn1
1029,[CH][NH+](C)C(C)C1CC1
1030,CC1CN(C)CC1[NH+](C)C
1031,CNC(=O)c1cc(S)ccc1OC
1032,[CH]N(C)C1CCCC(C)C1C
1033,[CH]C1[CH]C(C)(C)C(=CC)C(Cl)C1
1034,CC(N)C(=O)N1CCCCC1CO
1035,CCC(CN(CC)C(C)=O)SC
1036,[CH]n1cc(C(=O)NC)cn1
1037,[CH]CC(CC)n1nnc(N)c1C(C)C
1038,CN1C=NN(C)C1N=N
1039,Cc1cccc2c1NC(=O)C2=NN
1040,CNC1(CO)CCCC(C)C1
1041,Cc1cccc(C)c1S(N)(=O)=O
1042,NCCc1ccccc1[N+](=O)[O-]
1043,NC(=O)N1CCNCC1
1044,CCNC(=O)C(CN)C(C)S
1045,CCCN1CC[CH]C(C)C1C
1046,CCC(CC)c1cccs1
1047,[CH]NS(=O)(=O)c1ccc(Br)s1
1048,C=CC[NH3+]
1049,COS(=O)(=O)CS
1050,[CH]C(=O)N(CCCC)C(N)=O
1051,CC(=O)N1CCC[CH]N1C
1052,CC(=O)C1C(=O)C=C(C)OC1=O
1053,[CH]CC(NS)c1cn(C)nc1C
1054,CC(ON)C(N)=O
1055,CC([NH+])c1ccc(Cl)cc1
1056,NC(=O)Cc1cc(O)ccc1Cl
1057,CC[NH+]=C(N)[S-]
1058,[CH]C(N)C(C)=O
1059,CC(=O)C1(O)C=CC=CC1
1060,CCC1(CC)CC(C(C)[NH3+])CCO1
1061,[CH]NS(=O)(=O)N(CC)CC
1062,[CH][NH+](C)C1CCN(C)C1
1063,CCC(c1ccco1)N(C)N
1064,CC(C)Nc1cc(O)nc(N)n1
1065,NC1CCc2[nH]ncc2C1
1066,[CH]C(=O)NC(C(N)=O)C(C)(C)C
1067,NCC1(C(N)=O)CCCC1
1068,[CH]Sc1nnc(C)o1
1069,Cc1ccccc1C(C)[N+]
1070,CC(C)C(C)([NH3+])C1CCCC(S)C1
1071,Cc1cc(S)ccc1[O-]
1072,[CH]CC(C[CH])(CC)n1cncn1
1073,Cc1ccc2sc(C)cc2c1
1074,CCS(=O)(=O)N1CCCC1C(=O)O
1075,[CH]C(Br)c1ccccc1CCC
1076,CSC(C[NH3+])C(C)C
1077,[CH]c1c[nH]c2cc([N+])ccc12
1078,CCC1SC(=S)NC1=O
1079,Cc1ccc(N)c(Br)c1
1080,[CH]C(=O)NCC(=O)NC
1081,[CH]CN(CC)C(=O)C1(C(N)=O)CCC1
1082,[CH]CN(CC)c1cc(C)ccc1C(C)[NH3+]
1083,[CH]N(C)C(=O)C([CH])(C)C
1084,[CH]C(N)(S)SC
1085,CNC(C)(C)CCS(C)(=O)=O
1086,CCCN(CCS)CN(C)C
1087,CC1Cc2ccccc2C(C)[NH2+]1
1088,CC(C)(C)C(C(N)=O)c1ccccc1F
1089,Cc1noc(C)c1CC[NH+]
1090,[CH]NS(=O)(=O)c1cc(Cl)ccc1OC
1091,CN(C)C(=O)C(=C)C
1092,[NH+]CCc1cccc(S)c1
1093,Cc1cccc(NC(=N)N)c1
1094,C=NNc1ccccn1
1095,Cc1ccc(C)c(C(C)(O)C(C)(C)C)c1
1096,[CH]NC(=O)N(CCO)CC(C)C
1097,COCC1CCCN(S)C1
1098,O=C(O)N(O)c1ccccc1
1099,CC(C)(C)C1(C)CC1C(=O)[O-]
1100,CN(C)C(=O)CSC(=N)S
1101,[CH]C(C)COC(C)C[N+]
1102,[CH]C(O)c1cc(Cl)sc1Cl
1103,NCCC1([NH3+])CCC1
1104,CCC1C[NH2+][CH]CN1S(C)(=O)=O
1105,[CH]C[N+](C)(C)C1CCCC1
1106,Nc1cc(N)nc(Cl)n1
1107,CC(=N)c1ccc(Cl)c(Cl)c1
1108,C=C1C=C(C)C(C(C)C)=NC1N=[NH+]
1109,CC(Br)C(Br)CO
1110,CCN(C(C)=O)c1cc(Cl)ccc1C(N)=O
1111,NC(=[NH2+])c1ccccc1
1112,[CH]CSC=CC(=O)[O-]
1113,[CH]ON(C)C(N)=O
1114,C=CCNC(=O)C(N)=O
1115,OCC1CC=CCC1
1116,CCCn1nc(C)c([N+])c1C
1117,CC1(C)[CH]CCC2(CO)C(C(=O)[O-])=C[CH]CC12
1118,[CH]C[NH2+]C(C)C1(C)CC1
1119,[CH]c1cc([N+])cc(C(C)C)c1
1120,CCCC(CC)(N(C)C)C(F)(F)F
1121,C=C(C)C1c2cc(O)ccc2CCN1C
1122,O=Cc1c(O)ccc2ccccc12
1123,CC[NH+]1C[CH]C(C)CC1
1124,CCCC(N=N)SC
1125,[CH]Sc1ccc(N)nn1
1126,Brc1ccc2c(c1)OC[CH]O2
1127,[CH]C[NH+](CC)CC(C)C
1128,C[NH2+]Cc1cc(C)[nH]n1
1129,[NH+]C1CCC(=O)C1
1130,[CH]c1cnn(C(CC)CC)c1
1131,CCCN(CCN)C(=O)NC
1132,CC1(C)CC(=O)C(C(C)(C)N)=C(O)C1
1133,[CH]C(C)[NH+](C)C1CCCCC1
1134,CNC1C[NH+](C)CC1C
1135,Cc1cc(C)c2ccccc2c1
1136,CC(=O)Nc1[nH+]cccc1O
1137,[NH+]CCC1CCCC1(N)C(=O)O
1138,Cc1cc(C([O-])=NS)n(C)n1
1139,CC(C)C1CC[CH]CC1[NH+](C)C
1140,CN(C)c1cc(Cl)c(Cl)cc1[N+]
1141,CC(C)(C)c1nnc([N-])s1
1142,C[NH+](C)Cc1nc(N)[nH]c(=N)n1
1143,[CH]COCC1CC1
1144,CC(C)=Cc1ccccc1C
1145,CC(=O)C1CC(C)=C(C)CC1C
1146,N#Cc1ccccc1Br
1147,NC(N)c1c(F)cccc1Cl
1148,C=C1SC(=S)N(N(C)C)C1=O
1149,CC(C)CCOC([CH])C
1150,CC(N)c1nnc(S)o1
1151,CC(=O)N(C)CCC[NH3+]
1152,CCC(C[NH+])c1nccn1C(C)C
1153,CC(=O)N(C(=S)S)C1CCCC1
1154,CC(C)N(CCC(N)=O)C(C)C
1155,OC(c1ccccc1)C(F)(F)F
1156,[CH]CN(CC#C)C(C)C
1157,CC(C)C(=O)NC(C)(C)C(=O)O
1158,CC(=O)N(C)c1c(Cl)cccc1Cl
1159,CCC(CS)CSC(C)C
1160,CC(C)c1cc(C[NH+])c(N)cc1N
1161,C#CCCO
1162,[CH]NC(c1cccc(C)c1)C(C)[N+]
1163,C=C1C=NC(CS)=NC1=O
1164,CSCC1C=[N+](C)C(C)N1
1165,CCC1CCCC1([NH3+])C(=O)[O-]
1166,CC(N)c1c[nH]c2ccc(Cl)cc12
1167,CN(C)C(=O)CC(CO)N(C)C
1168,[CH]CC(CC)N(C)C(C[NH3+])(CS)C(C)(C)C
1169,CC(=O)N1C(=O)CCC1C
1170,Oc1cccc(S)c1
1171,Nc1ccc2oc(=O)[nH]c2c1
1172,CC(C)=CN1CC[NH+]CC1
1173,Cc1cc(F)ccc1N(C)C
1174,Cn1c(=O)[nH]c2c(C(N)=O)ncnc21
1175,CC(NC(N)=O)C(=O)N(C)C
1176,CNC(=O)C1C2C[NH2+]CC21
1177,CCC1CC1NC(C)=O
1178,CN(C)C(=O)C1CSCN1
1179,CC1(C)CCC(CC)CC1
1180,Cc1nccn1CC(C)C
1181,Cc1sc(C(N)=O)cc1[N+](=O)[O-]
1182,CCC(C[NH3+])N1CCOC(C)(C)C1
1183,CCC(NC(C)=O)C(C)C
1184,Cc1ccc(Cl)nc1[O-]
1185,[CH]NC(=O)C1CCOC1
1186,CN1C(=O)N(CN)C(=O)C1(C)C
1187,CCC1(CC)NC(C)C(=O)N1C1CC1
1188,CCC(C)[NH2+]C(CC)CS
1189,Cc1csc(C[NH2+])n1
1190,CC(N)Cc1c[nH+]c[nH]1
1191,NC1CCOc2c(Cl)ccc(Cl)c21
1192,Cc1ccc([N+](=O)[O-])c(NN)c1
1193,CCC(CC(=O)N(C)C)NC
1194,COC(=O)C1CCCCC1=C(C)N
1195,COc1cc(N)nc(N)n1
1196,CC(C)c1ccccc1C(=O)N(C)C
1197,CC(S)=Cc1cc(Br)ccc1O
1198,CCC(CC)(CC)c1nc(C)n[nH]1
1199,Cc1oc(CO)cc1C(N)=O
1200,CC=C([O-])NCCC
1201,CP(N)(=S)N1CCOCC1
1202,[CH]c1nc(N)c2ccsc2n1
1203,CC(C)N1CCOC(CN)C1
1204,CC(C)C(=O)N1CCCCC1C(N)=O
1205,CC[NH2+]C(CC)C(CC)CS
1206,Cc1nc(CC[NH2+])cs1
1207,CCN(CC)c1nc(N)nc(C)c1C
1208,COc1ccc([N+])cc1S
1209,CC1=C(C(=O)N(C)C)C(C)N=N1
